Quantum 1,,,,,
Routers , LOCAL , EAST , WEST , NORTH , SOUTH 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 0; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 148 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 132; 0; 0 
Router 24 ; 0 ; 0 ; 116; 0; 0 
Quantum 22
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 0; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 17 ; 0; 0; 0 
Router 21 ; 0 ; 18 ; 0; 0; 0 
Router 22 ; 18 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 23
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 0; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 101 ; 0; 0; 0 
Router 21 ; 0 ; 116 ; 0; 0; 0 
Router 22 ; 132 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 24
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 32; 0 
Router 18 ; 0 ; 0 ; 32; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 32 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 25
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 86; 0 
Router 18 ; 0 ; 0 ; 70; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 102 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 26
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 34; 0 
Router 18 ; 0 ; 0 ; 32; 0; 0 
Router 19 ; 0 ; 0 ; 16; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 18 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 27
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 15 ; 0; 0; 0 
Router 16 ; 0 ; 15 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 148; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 148 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 28
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 15 ; 0; 0; 0 
Router 16 ; 0 ; 15 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 15; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 15 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 29
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 72 ; 0; 0; 0 
Router 16 ; 0 ; 88 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 103; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 119 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 30
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 14 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 15; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 32 ; 0; 0; 0 
Router 16 ; 0 ; 32 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 32; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 16 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 31
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 88 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 103; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 118; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 134 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 32
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 16 ; 0; 0; 0 
Router 11 ; 0 ; 32 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 32; 0 
Router 13 ; 0 ; 0 ; 16; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 32; 0 
Router 18 ; 0 ; 0 ; 16; 0; 0 
Router 19 ; 0 ; 0 ; 16; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 16 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 33
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 118; 0 
Router 18 ; 0 ; 0 ; 102; 0; 0 
Router 19 ; 0 ; 0 ; 86; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 134 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 34
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 15 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 32; 0 
Router 18 ; 0 ; 0 ; 32; 0; 0 
Router 19 ; 0 ; 0 ; 32; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 16 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 35
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 15; 0 
Router 13 ; 0 ; 0 ; 15; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 16 ; 0; 0; 0 
Router 16 ; 0 ; 135 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 150; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 150 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 36
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 0; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 0 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 37
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 103; 0 
Router 13 ; 0 ; 0 ; 87; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 118; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 134 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 38
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 16; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 32; 0 
Router 13 ; 0 ; 0 ; 32; 0; 0 
Router 14 ; 0 ; 0 ; 16; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 32; 0 
Router 18 ; 0 ; 0 ; 16; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 16 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 39
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 15 ; 0; 0; 0 
Router 16 ; 0 ; 15 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 150; 0 
Router 18 ; 0 ; 0 ; 134; 0; 0 
Router 19 ; 0 ; 0 ; 16; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 150 ; 0 ; 0; 0; 0 
Router 23 ; 0 ; 0 ; 0; 0; 0 
Router 24 ; 0 ; 0 ; 0; 0; 0 
Quantum 40
Routers ; LOCAL ; EAST ; WEST ; NORTH ; SOUTH 
Router 0 ; 0 ; 0 ; 0; 0; 0 
Router 1 ; 0 ; 0 ; 0; 0; 0 
Router 2 ; 0 ; 0 ; 0; 0; 0 
Router 3 ; 0 ; 0 ; 0; 0; 0 
Router 4 ; 0 ; 0 ; 0; 0; 0 
Router 5 ; 0 ; 0 ; 0; 0; 0 
Router 6 ; 0 ; 0 ; 0; 0; 0 
Router 7 ; 0 ; 0 ; 0; 0; 0 
Router 8 ; 0 ; 0 ; 0; 0; 0 
Router 9 ; 0 ; 0 ; 0; 0; 0 
Router 10 ; 0 ; 0 ; 0; 0; 0 
Router 11 ; 0 ; 0 ; 0; 0; 0 
Router 12 ; 0 ; 0 ; 0; 0; 0 
Router 13 ; 0 ; 0 ; 0; 0; 0 
Router 14 ; 0 ; 0 ; 0; 0; 0 
Router 15 ; 0 ; 0 ; 0; 0; 0 
Router 16 ; 0 ; 0 ; 0; 0; 0 
Router 17 ; 0 ; 0 ; 0; 0; 0 
Router 18 ; 0 ; 0 ; 0; 0; 0 
Router 19 ; 0 ; 0 ; 0; 0; 0 
Router 20 ; 0 ; 0 ; 0; 0; 0 
Router 21 ; 0 ; 0 ; 0; 0; 0 
Router 22 ; 0 ; 0 ; 0; 0; 0 
